"id","commision","net_sales"
23868,0,80
53867,0,10
10948,23.5,94
40322,0,10
21428,9.57,29
59727,0,29
17678,0,10
59774,0,27
50263,0,24
49192,13.75,55
19524,0,20
59077,0,49
54501,6.75,27
21870,0,40
5797,4.72,18.9
22788,0,13
4715,10.5,30
19234,0,20
19929,0,21
14629,0,21
43027,10.5,30
37548,0,27
36293,4.63,18.5
4368,0,13
36917,9.1,26
50845,0,35
40990,0,15
12283,27.55,89.1
61848,6.75,27
45300,0,30
35937,0,20
7329,0,20
9748,0,30
21146,7.7,22
30645,6.3,18
28811,0,30
36732,7.7,22
20581,0,20
3202,27.55,94.75
31590,0,39
45954,0,10
20684,0,10
48168,12.25,35
58494,0,20
58137,0,10
10391,15.56,62.25
7583,0,43
56816,17.23,26.5
58259,0,65
13589,27.55,49.5
57303,6.3,18
14054,0,26
59350,6.75,27
38179,0,30
36225,6,15
36072,6.3,18
52706,0,18
37640,0,20
55807,0,35
5201,0,20
17117,0,28
12349,0,15
4362,0,20
17776,27.55,69.3
11480,0,94.75
20212,0,35
37113,4.5,18
28682,0,20
56723,0,20
39117,0,11
506,0,26
807,27.55,94.75
10954,17.82,29.7
15366,0,20
56079,6.3,18
18415,0,21
55711,7.7,22
62055,0,22
14810,27.55,94.75
11151,0,20
5630,0,28
38426,0,29
1226,23.76,39.6
37484,11.88,19.8
31489,23.76,39.6
10404,27.55,59.4
19206,27.55,94.75
43132,0,24
2171,0,10
39135,0,20
44947,27.55,94.75
15212,0,31
2577,0,65
15232,0,21
10172,6.3,18
25083,0,12
2539,7.64,30.55
24504,0,20
25489,27.55,0
13736,27.55,94.75
6156,0,42
36551,12.25,35
2991,0,40
22755,0,20
3079,0,20
22742,0,20
6828,0,20
50808,0,20
47806,23.76,39.6
42890,0,35
5009,0,20
34362,12.25,35
12015,0,26
47760,7.7,22
17422,0,34
51995,0,20
30808,0,18
39286,5.94,9.9
25190,0,42
7735,0,35
52889,0,0
29511,0,42
19276,0,10
19619,0,10
44190,0,35
21387,0,27
26914,27.55,94.75
62111,15.75,45
48277,0,49
37282,24.15,0
56780,0,13
3424,10.89,43.55
21872,0,31
21060,0,17
56466,7.7,22
20944,23.76,39.6
27578,7.7,22
58799,27.55,94.75
32736,27.55,94.75
9421,0,30
8503,7.7,22
61049,14.55,58.2
16154,11.88,19.8
62123,4,16
49029,0,30
36771,8.38,33.5
3286,3.41,12.16
48100,0,10
7708,0,30
10229,0,20
15786,0,82
50775,4,16
24206,0,20
47406,8.38,33.5
47583,5.63,22.5
18285,0,44
50374,27.55,94.75
7173,0,10
999,0,80
41289,0,20
15716,1.6,5.72
50026,0,32
48756,0,26
4592,0,55
51376,0,24
20520,0,25
4310,17.82,29.7
5043,0,0
3365,0,16
57718,6.3,18
46115,17.82,29.7
39490,4.63,18.5
25166,27.55,49.5
52761,0,26
41925,0,22
48214,18,72
21176,27.55,94.75
44057,9.75,39
44025,6.3,18
25058,0,14
61015,27.55,67
4217,0,24
19499,5.94,9.9
60200,6,15
13940,11.88,19.8
47205,10.5,30
56341,0,35
38051,0,24
19533,0,77
58176,27.55,94.75
14772,7.7,22
32307,0,10
2306,0,13
4029,0,20
38217,0,20
4768,5.94,9.9
23818,17.82,29.7
264,23.76,39.6
40340,0,26
39978,0,10
2722,27.55,94.75
53069,0,10
58759,6.75,27
5847,0,45
16114,0,20
38071,0.54,1.93
44754,27.55,94.75
54384,27.55,94.75
19042,27.55,49.5
11727,0,20
62846,17.82,29.7
41438,9.75,39
20619,0,77
31199,18,72
59411,0,35
15554,0,20
35558,0,46
6373,5.98,21.35
59878,27.55,49.5
26731,17.82,29.7
7561,0,27
29686,0,26
60328,0,22
35834,17.5,50
14884,0,11
24314,0,20
6416,17.82,29.7
2567,0,42
18935,0,11
2929,0,38
17996,27.55,0
47578,15.5,62
53136,14.13,56.5
13544,0,20
34335,2.2,7.84
58509,12.25,35
32441,0,20
39068,0,94.75
17815,0,20
42608,10.5,30
18945,0,45
25817,0,20
59692,27.55,49.5
60460,23.76,39.6
9863,24.8,62
52273,0,16
4848,0,80
25432,9.1,26
18244,0,24
28007,0,10
57289,27.55,94.75
31182,27.55,94.75
40231,7.25,29
11581,0,36
11325,0,58
51432,0,20
24326,27.55,78
6950,0,0
62687,0,23
6959,0,10
61396,14,40
58904,0,20
14478,0,77
59707,11.88,19.8
58681,0,35
13893,0,69
9545,0,20
4279,0.32,1.13
25178,0,36
54858,0,45
53884,0,29
49500,0,27
51224,0,20
7864,0,16
28234,0,13
24241,0,49
31045,27.55,0
53752,9.1,26
33866,0,36
48909,0,10
27021,0,10
19265,0,18
47901,0,19
53399,17.82,29.7
7624,0,10
20307,12.95,37
20406,0,46
49423,27.55,0
13375,0,22
62362,12.25,35
24450,0,46
1868,0,31
63026,0,33
40444,0,28
19096,0,27
21887,0,70
25209,0,21
35354,0,38
40885,14.7,42
847,0,62
43702,17.82,29.7
55873,27.55,72
6244,0,94.75
32963,0,56
30713,17.82,29.7
15634,0,20
47189,10.5,30
33676,0,23
24269,0,16
58415,0,20
18905,0,27
38810,27.55,94.75
5984,4.2,12
27809,0,20
62916,0,20
48178,14,40
56153,17.82,29.7
10129,0,43
59619,0,53
22820,0,27
24554,11.54,46.15
43161,0,10
62332,0,20
12633,0,12
53944,9.1,26
19933,0,28
46812,0,55
38047,0,32
42463,0,76
31233,27.55,69.3
62229,6.63,26.5
976,0,16
35122,0,22
54893,0,53
40626,27.55,69.3
9219,0,20
26500,9.1,26
48472,11.88,19.8
333,0,10
11468,0,20
28214,0,37
37662,0,44
48532,0,80
32280,0,67
23499,0,20
4000,0,10
46421,0,38
36979,27.55,69.3
512,0,33
24347,9.1,26
51793,0,20
8692,7.7,22
28103,6.13,24.5
48615,12.25,35
9636,0,20
56017,0,80
26381,27.55,94.75
56649,9.1,26
7459,6.3,18
54069,0,28
19738,0,33
6059,0,20
32071,0,37
10646,0,94.75
6993,0,10
34472,0,15
61613,7.7,22
30345,0,80
51820,14.7,42
59809,23.18,61
10046,0,10
23425,0,45
50169,0,20
1860,0,53
31350,7.7,22
37406,0,15
12738,0,0
20586,0,38
143,27.55,94.75
14415,0,33
29631,19.63,78.5
14663,0,20
35214,10.13,40.5
5683,0,10
3310,27.55,94.75
49624,0,27
52661,11.88,19.8
11505,0,20
23649,0,23
44835,0,10
1962,23.76,39.6
16998,6,15
8675,0,20
30348,0,29
55444,0,20
48455,11,44
58456,0,23
28696,10.64,28
14561,7.7,22
30000,15.88,63.5
7224,0,20
21321,0,80
6511,0,10
41509,0,24
20625,0,0
49889,12.6,36
57729,7.36,21.04
11725,0,30
26291,0,59
40315,0,16
59688,11.88,19.8
39151,24,60
5663,0,61
25079,0,80
39721,27.55,49.5
47801,27.55,94.75
47819,17.82,29.7
59808,12.4,31
13957,23.76,0
20847,0,10
28817,0,49
51729,0,70
25029,0,27
12322,0,23
38876,0,94.75
28397,0,16
29602,4.5,18
33974,5.88,23.5
47257,23.76,39.6
59089,0,78
54251,0,49
2575,0,20
31795,14,40
9826,0,80
5541,0,22
44311,0,27
50101,0,20
13088,0,10
16187,0,55
60627,9.75,39
43701,27.55,89.1
5793,4.39,17.55
29328,0,16
23959,27.55,94.75
26307,0,31
34711,27.55,94.75
31018,20.3,58
19860,12.25,35
47265,0,38
8187,0,49
29634,6.25,25
29017,0,23
22024,0,20
34108,0,10
26318,0,20
26665,0,11
15013,0,38
48304,0,43
56815,17.23,26.5
18463,0,11
38599,6,15
46179,0,66
31050,17.82,29.7
54387,27.55,49.5
30103,0,0
34640,0,71
13329,0,10
55830,0,80
17760,0.77,2.19
9369,0,26
42105,0,20
55668,0,20
5717,0,38
11735,0,20
7212,0,10
49344,6,15
32644,0,13
42315,0,19
1916,0,20
59564,27.55,0
42107,0,53
46579,0,28
6388,9.57,29
35601,20,50
24794,0,26
30419,0,20
53390,23.76,39.6
48511,0,94.75
45924,0,57
8430,0,64
47582,5.63,22.5
24571,17.82,29.7
41489,0,89
39600,0,10
40869,12.4,31
49539,15.6,39
13731,6.94,27.75
14269,0,13
10417,23.76,39.6
12357,0,52
30997,9.2,23
8395,0,62
16430,0,20
19718,0,24
48629,4,16
44807,0,82
22088,0,10
11991,0,25
35361,0,16
56308,27.55,69.3
23007,0,18
32491,9.1,26
14915,0,0
5999,27.55,89.1
41560,0,10
46432,0,80
31273,0,51
8570,0,20
8176,0,35
26627,0,61
1145,0,10
63315,7.7,22
44893,6,15
12674,7.7,22
61421,6.63,26.5
15573,0,20
40815,0,32
31790,9.1,26
33455,27.55,49.5
62118,6.75,27
62960,4,16
24433,0,36
17235,0,29
54204,27.55,0
5482,0,94.75
17244,0,57
17356,0,74
56985,4,16
26046,0,68
44678,0,10
14669,0,20
37776,27.55,69.3
52941,14,40
40751,12.25,35
15803,0,20
50698,7.7,22
39396,0,13
53385,27.55,94.75
19389,0,48
14685,0,80
21783,0,70
292,0,20
54273,0,24
38173,0,16
29951,0,31
26746,5.94,9.9
60614,5,20
3086,0,64
29752,0,18
42037,14.13,56.5
52615,7.25,29
45939,0,27
3607,17.71,70.85
25982,0,43
55674,10.64,28
16609,27.55,69.3
48761,0,10
45782,0,12
54966,6.75,27
6468,0,10
20321,9.1,26
28593,27.55,94.75
55584,17.82,29.7
17710,0,11
15812,0,25
55436,0,67
62465,0,20
38356,0,59
9822,0,14
29575,0,40
54030,17.82,29.7
48751,0,10
59440,0,24
17573,27.55,94.75
62121,5,20
31567,0,47
27740,27.55,59.4
58207,6.75,27
48923,0,47
29980,6.3,18
57353,27.55,94.75
50319,9.1,26
59909,0,43
10141,20,50
55610,0,94.75
31457,0,10
62313,0,62
7144,0,20
53166,27.55,0
8661,0,10
31189,21.35,61
47118,24.15,69
41212,12.25,35
19404,0,20
3645,0,20
62931,6.3,18
36341,0,10
54181,9.75,39
11846,0,26
50011,0,73
54111,0,40
50945,5.25,21
11759,0,22
25797,0,13
61520,0,33
62790,3.38,13.5
55660,0,20
46542,27.55,49.5
56171,0,47
973,0,20
20237,0,80
21032,0,28
21435,4.39,17.55
41836,9.57,29
55301,6,15
29961,0,20
46246,9.1,26
13835,0,24
15023,0,14
38178,0,48
2817,0,18
31841,27.55,69.3
14474,0,10
56450,12.25,35
6787,0,10
4249,0,80
1073,11.88,19.8
12590,0,37
42975,0,20
21551,0,20
18883,0,22
35492,17.82,29.7
30547,0,20
43712,27.55,94.75
18061,0,12
33725,0,76
51090,12.4,31
59220,0,23
57794,0,51
23096,4.39,17.55
15948,26.6,76
47252,23.76,39.6
36041,27.55,67
16406,27.55,49.5
14935,7.7,22
43421,0,29
14657,0,94.75
22796,0,30
53722,0,80
8143,0,36
39951,0,94.75
49829,0,17
27080,7.7,22
61432,5.25,21
55238,0,93
3898,0,21
10728,7.7,22
53777,26.5,94.75
52772,0.5,1.8
11187,10.5,30
23271,6,15
12550,0,0
53027,0,38
61205,9.1,26
3175,9.1,26
29804,9.1,26
5816,27.55,94.75
25956,0,10
35157,0,23
29143,0,24
22853,9.1,26
38220,0,24
4376,0,24
47675,0,10
33151,0,21
55458,0,22
21089,0,10
30344,0,33
38136,27.55,94.75
51529,0,43
3427,9.45,37.8
17047,27.55,94.75
1445,0,26
57891,6.3,18
61763,0,33
32212,6.25,25
63243,17.82,29.7
1935,17.15,49
35256,27.55,59.4
5426,7.7,22
55441,0,39
56868,5.63,22.5
42666,17.82,29.7
20342,27.55,94.75
46138,0,24
6323,0,25
22737,0,20
48489,27.55,94.75
57075,0,10
26921,27.55,89.1
34998,0,16
15656,0,30
36276,5.88,23.5
34140,4.6,16.4
15653,0,10
28934,10.5,42
48646,5.55,22.2
59172,17.25,69
19998,0,10
41192,0,20
45028,0,36
35496,27.55,69.3
4004,0,30
51477,5,20
40136,0,53
8543,27.55,59.4
52739,0,30
672,0,10
44825,0,59
32168,7.7,22
39056,0,68
22142,10.5,30
42776,8.36,22
27789,0,75
30384,0,35
22293,27.55,80
57389,27.55,94.75
42116,0,10
27257,6.3,18
46316,11.88,19.8
55978,0,29
7907,0,80
13380,0,20
9410,0,80
52348,0,0
5154,7.7,22
33923,2.81,10.04
47376,7.7,22
23507,0,20
20272,0,85
969,0,20
21453,27.55,94.75
1448,0,63
50855,0,21
29823,4.25,17
1169,0,43
2257,0,65
20909,0,20
42479,0,20
50128,0,10
47570,6.75,27
38932,0,25
52382,5.25,21
16782,5.94,0
25632,7.7,22
15263,0,52
55388,8.38,33.5
39100,0,11
12315,0,43
42592,10.5,30
52564,0.38,1.35
631,0,20
58122,0,0
24226,0,20
17009,7.7,22
13032,0,20
36078,15.75,45
32675,0,31
2484,0,26
57618,0,54
16162,5.94,9.9
27627,0,22
61191,27.55,94.75
10021,0,20
23248,0,80
12629,0,80
3483,0,79
13119,0,53
36284,8.88,35.5
34019,17.82,29.7
46139,0,20
29764,0,80
44597,10,40
32244,5.94,9.9
47296,0,59
61187,17.23,26.5
27551,0,20
29087,6.75,27
13846,0,17
27618,5.94,9.9
44119,0,34
2473,0,28
23566,6.01,24.05
18590,17.82,29.7
6318,0,80
47507,0,12
58093,0,94.75
4786,0,66
58204,15,60
20787,27.55,79.2
56514,27.55,94.75
7564,0,33
4776,27.55,89.1
48012,27.55,94.75
56291,9.75,39
38254,7.7,22
39648,7.7,22
60392,7.7,22
50793,27.55,89.1
42623,6.75,27
17101,0,20
45231,0,67
5764,9.1,26
20474,0,13
28800,0,74
59051,0,18
11472,0,23
59178,27.55,94.75
42978,27.55,78
17375,0,21
37524,0,75
1651,0,94.75
43002,10.5,30
3961,0,62
17639,0,94.75
9389,0,10
7605,0,19
8581,0,20
21208,23.76,39.6
1322,0,10
47815,23.76,39.6
42650,7.38,29.5
17033,3.74,14.95
1286,0,91
18166,0,32
34474,0,15
39830,0,31
7565,0,20
17516,9.1,26
34881,0,58
45573,27.55,94.75
627,0,37
47533,6,15
36275,4.25,17
56984,4,16
57581,11.88,19.8
13150,0,20
7514,27.55,69.3
752,10.5,30
27054,0,29
52933,0,87
45625,0,21
62169,0,68
47142,10.5,30
36459,0,0
25065,0,10
17694,0,80
44996,0,28
29905,0,20
13847,0,49
15310,17.82,29.7
33850,0,22
7824,17.82,29.7
52640,27.55,69.3
61685,27.55,94.75
60954,0,65
62500,0,10
60485,0,57
30202,0,77
58797,27.55,94.75
23841,0,47
2766,0,28
44385,27.55,94.75
57875,0,20
42681,11.88,19.8
6532,0,20
339,0,21
62721,27.55,94.75
46629,0,10
22602,0,20
25307,17.82,29.7
59195,27.55,89.1
50502,14,40
43089,11.88,19.8
37287,9.57,29
35895,23.76,39.6
29247,4.63,18.5
39010,11.88,19.8
58991,27.55,59.4
43265,0,94.75
44356,0,80
28452,0,20
30510,27.55,59.4
58565,27.55,94.75
32786,0,42
35518,0,20
32996,15.6,39
20690,0,35
32804,0,23
22761,0,20
19158,0,38
39332,0,94.75
43312,0,24
21818,0,10
30658,6.3,18
5050,0,26
4974,0,20
270,27.55,94.75
54712,11.55,33
29799,7.7,22
34839,0,12
35453,4.63,18.5
43595,0,10
37869,0,11
19876,3.74,14.95
8861,0,20
42043,13.25,53
25764,0,10
53697,0,21
19218,17.82,29.7
49314,0,10
55225,0,33
51949,0,25
57560,27.55,94.75
59773,0,47
25213,0,47
20624,0,0
20124,11.88,19.8
60182,0,10
40400,11.88,19.8
21126,0,26
14724,0,10
55129,17.5,50
61270,27.55,79.2
52354,1.99,7.09
8717,6.3,18
16578,6.38,25.5
40797,0,20
5853,0,20
31415,0,20
26664,0,21
26001,0,70
44795,27.55,49.5
19341,27.55,92
27921,27.55,94.75
30793,0,68
1687,0,39
4871,0,10
56638,0.98,3.5
17337,5.94,9.9
33908,0,20
5740,0,10
6756,0,29
48110,0,16
16574,20.3,58
42396,13.2,0
23611,0,50
49783,0,35
46511,11.88,47.5
39435,7.7,22
40831,0,38
31334,6,15
52759,0,0
58661,0,25
21914,0.85,3.03
25502,0,28
58026,9.75,39
24116,0,20
49164,12.6,36
28837,0,19
45783,0,24
14727,0,21
23892,0,51
36885,0,10
8914,10.5,30
36929,4.25,17
52295,0,10
31362,20.65,59
58940,20.3,58
61607,12.95,37
14030,0,16
32584,0,20
41194,0,20
49619,0,27
7644,6,15
42787,6.3,18
43545,0,63
3100,0,32
18615,0,28
33265,0,75
13244,0,44
11767,0,26
19454,0,20
61858,25.88,94.75
60770,4.63,18.5
28951,27.55,69.3
48803,12.25,35
2287,0,56
25699,0,84
39986,0,23
20461,0,10
15160,0,68
54818,0,76
1633,0,50
22919,0,20
982,0,47
50205,13.2,52.8
30697,3.75,15
59295,0,16
2042,0,10
41172,0,0
39557,0,0
35507,0,20
40056,15,60
40007,0,51
17593,0,54
7714,0,29
12767,0,48
24548,6.01,24.05
49957,0,20
19405,0,31
16534,0,23
22716,27.55,0
43614,0,67
52641,27.55,89.1
55330,7.7,22
40687,0,12
45679,27.55,94.75
5403,0,21
52855,0,20
31431,0,30
18364,0,22
26650,0,10
9068,0,94.75
23978,17.82,29.7
30511,23.76,39.6
41845,3.38,13.5
38261,12.6,36
44863,0,10
22802,0,20
22311,7.7,22
26644,0,13
11777,0,22
53484,0,10
35954,0,68
182,0,33
44785,5.94,9.9
51866,27.55,94.75
58262,0,94.75
38342,23.76,39.6
42039,13.25,53
53961,10.5,30
56990,8.1,32.4
42291,0,10
33230,8.88,35.5
7139,0,20
48362,0,53
9719,0,24
9148,0,20
58642,0,20
11675,27.55,69.3
3910,19.6,56
38726,0,27
54442,0,10
53212,0,56
17713,0,20
4395,27.55,75
14944,27.19,94.75
51183,0,34
43216,27.55,94.75
14639,0,32
41946,0,20
42301,0,53
6901,0,22
9206,0,17
62575,11.7,46.8
46549,5.94,9.9
2583,0,20
42773,15.6,39
43264,0,41
18271,0,0
41176,0,10
37802,0,23
37316,2.88,11.5
38513,17.82,29.7
42556,6.3,18
33377,6.3,18
52851,27.55,49.5
50988,0,20
9619,0,75
29777,0,21
26560,27.55,0
28985,0,41
9381,0,48
15845,0,18
53369,27.55,94.75
3360,0,32
33462,0,20
25654,13.49,53.95
34164,9.57,29
17362,0,35
10832,0,64
9751,0,94.75
18425,0,50
29821,15.75,45
60171,0,10
41850,3.38,13.5
15662,0,35
16304,0,22
11841,0,20
22170,5.94,9.9
42835,5.63,22.5
20756,27.55,83
48718,0,27
29107,0,29
45394,0,34
25356,0,20
15843,0,10
17003,6,15
19783,0,10
49223,17.82,29.7
8723,12.25,35
39652,9.1,26
8239,0,13
2008,0,37
31365,20.88,83.5
32492,7.7,22
58000,9.75,39
29443,6.25,25
56110,15,60
53026,0,20
5392,0,11
24490,0,10
14347,6.3,18
28135,27.55,94.75
52777,6.3,18
16129,6.3,18
12068,11.55,33
45227,0,10
36534,12.4,31
8776,0,26
35790,0,22
54518,5.63,22.5
62075,0,16
22561,0,18
18000,0,20
9941,11.06,44.25
25201,0,64
33813,17.82,29.7
58811,17.82,0
422,6.47,25.9
25378,0,19
47029,0,46
6527,0,20
16115,0,20
53270,0,10
17166,0,38
27989,0,11
49368,6.3,18
30701,6.75,27
18246,0,21
5896,0,10
4925,10.5,30
34877,0,20
3621,17.82,29.7
5672,0,16
46118,23.76,39.6
23903,0,36
48742,0,25
53856,0,33
34954,0,20
36480,0,55
10506,0,11
9242,9.1,26
57632,0,24
49090,0,80
24773,11.88,19.8
8115,27.55,94.75
61222,6.75,27
23506,0,20
6386,17.5,50
56054,0,41
30451,17.75,71
6390,14,40
13960,11.88,19.8
48926,0,25
49656,0,24
30675,4.5,18
51173,27.55,59.4
21645,0,33
58984,27.55,79.2
44873,0,10
5665,0,20
29532,0,10
24836,0,20
51664,27.55,94.75
55532,10.5,30
24607,0,28
61881,23.76,39.6
23071,6.3,18
28556,4.5,18
42060,27.55,94.75
25983,0,57
14442,0,20
45345,27.55,94.75
36809,27.55,49.5
5731,0,10
11036,0,20
42853,17.82,29.7
35426,9.57,29
23441,0,15
7366,0,37
50172,27.55,94.75
16400,27.55,94.75
51538,0,32
14435,0,20
36525,0,15
30011,8.88,35.5
37142,6.75,27
48828,4,16
39957,0,23
52187,14.38,57.5
16906,0,11
7096,5.53,22.1
44669,0,23
30603,0,80
28913,12.63,50.5
2811,0,37
32217,6.25,25
8127,5.94,9.9
16073,0,19
19342,27.55,94.75
2680,0,20
22551,0,68
32044,17.82,29.7
59855,27.55,94.75
21563,0,10
60044,7.38,29.5
48316,0,17
56286,15,60
3024,6,15
6225,17.82,29.7
4020,0,13
11634,9.1,26
683,0,54
370,0.41,1.48
52900,0,32
31360,9.57,29
4210,0,43
7241,22.05,63
22552,0,55
14513,0,10
39295,17.82,0
6118,0,10
1621,0,20
40548,9.57,29
39849,9.1,26
31049,27.55,59.4
57755,27.55,94.75
61024,6.3,18
13649,0,14
33936,9.1,26
38262,27.55,94.75
47035,0,37
30790,0,21
28153,0,83
36135,27.55,94.75
53879,0,17
37384,0,38
60012,10.5,30
34927,4.63,18.5
50470,0,22
51985,0,63
522,0,43
33895,0,76
15685,0,10
7057,0.66,2.36
29418,11.13,44.5
62845,23.76,39.6
50715,10.5,30
52944,4,16
4294,23.76,39.6
9680,6.38,25.5
57300,0.75,2.66
4663,0,32
41753,0,28
49722,0.09,0.32
8164,0,41
36448,0,20
51373,0,34
33317,0,22
23028,0,62
12077,9.1,26
24221,0,94.75
20002,0,11
7192,0,32
14519,0,26
16764,20.3,58
9386,0,18
41629,14.13,56.5
8327,6.94,27.75
54460,0,10
23528,9.1,26
36739,7.7,22
42295,0,31
12270,27.55,79.2
35172,0,25
56922,0,17
43055,4,16
9684,8.57,34.3
24777,27.55,89.1
20496,0,64
21305,0,26
2799,0,10
12556,0,21
46509,18,72
40115,0,20
30787,0,54
58748,7.7,22
16946,0,10
533,0,10
9035,0,19
33552,9.1,26
223,1.09,3.89
60997,0,15
53034,0,94.75
1252,0,84
3681,0,26
14636,0,25
62170,0,62
11940,0,86
36014,0,37
60333,0,43
42435,0,0
56980,27.55,94.75
25759,0,10
16557,12.4,31
28387,0,41
30299,12.75,51
7960,27.55,59.4
13946,27.55,49.5
10341,0,20
58775,20.38,81.5
55651,0,57
54954,0,69
35351,0,80
15817,0,20
16548,0,35
47722,0,21
23086,9.57,0
59071,0,61
35660,4.5,18
6450,0,42
25368,0,26
44602,13.25,53
38590,0,20
12869,0,10
44727,22.05,63
47288,0,94.75
11357,0,28
19038,27.55,59.4
6838,27.55,94.75
47114,6.3,18
21829,0,10
44463,5.94,9.9
31059,11.88,19.8
22474,9.57,29
56332,0,45
59212,17.82,29.7
34563,6.3,18
31990,7.7,22
5378,0,10
21363,0,30
33248,27.55,94.75
62491,0,50
30771,0,38
22767,0,54
2841,0,13
26085,0,43
50032,0,20
5209,0,87
15347,0,31
3963,0,23
37800,0,21
60188,0,63
34520,0,94.75
37986,0,26
21894,0,20
30779,0,10
7705,0,20
55772,27.55,89.1
60640,27.55,94.75
20677,0,10
1524,0,54
32300,0,80
52558,0,20
49942,5.94,0
25000,11.88,19.8
57479,27.55,94.75
24665,0,17
1298,0,15
17503,6,15
10993,0,20
10783,0,20
52995,27.55,94.75
16612,11.88,19.8
8935,27.55,69.3
28182,0,15
21094,0,13
28721,5.88,23.5
28331,17.82,29.7
17169,0,75
4680,0,14
49825,0,80
51452,1.16,4.12
33854,0,30
17548,4.39,17.55
37804,0,48
53205,0,37
24745,15.75,45
49699,0,16
16010,0,24
29292,0,22
19171,14,40
28857,0,11
57594,0,94.75
25954,0,39
21501,0,23
34471,0,18
16266,0,23
11692,0,94.75
16351,14.7,42
60117,0,37
11486,0,26
55633,0,80
46725,6.75,27
30359,0,94.75
9071,0,20
11340,0,35
17043,27.55,94.75
52665,0,39
30669,7.38,29.5
59643,1.51,5.4
46907,6.3,18
29512,0,35
55269,0,79
6307,0,10
4265,0,10
53383,27.55,79.2
26923,27.55,49.5
47119,11.55,33
48453,7.38,29.5
58345,14.7,42
12822,0,10
40915,27.55,89.1
21385,0,20
23259,0,22
47911,0,80
9882,7.7,22
4577,27.55,49.5
7490,18.25,73
51459,10.5,30
13035,0,20
11917,27.55,69.3
48845,27.55,94.75
28750,4.5,18
17080,27.55,69.3
592,24.15,69
7858,0,50
37721,23.45,67
58727,27.55,93
41114,0,94.75
9456,6,15
53735,0,26
13487,0,10
9842,0,48
53035,0,21
15324,27.55,0
45055,0,46
18625,0,20
54350,15.5,62
53499,0,21
4517,0,20
43879,27.55,94.75
3562,0,68
40256,27.55,69.3
35166,0,18
59803,0,50
55891,9.75,39
30626,0,56
26314,0,55
25697,0,25
282,0,31
8812,0,11
13599,5.94,9.9
20539,15.75,45
6769,0,45
10765,11.88,19.8
62655,0,18
59391,27.55,59.4
38029,0,10
58452,0,12
47980,10.5,30
6533,0,32
15824,0,20
18639,0,20
1702,0,14
26122,0,25
9046,0,10
43090,0,38
61203,9.1,26
15835,0,21
4123,0,10
36131,15.88,63.5
35997,0,35
44486,0,41
56361,0,42
59641,0,35
32990,0,20
33041,10.5,42
9253,16.45,47
12486,27.55,69.3
20508,0,13
5150,7.7,22
21277,0,25
5963,9.1,26
25906,17.82,29.7
14057,0,17
31767,0,10
4350,0,48
28364,0,64
50731,10.5,30
21586,0,33
58543,12.5,50
53606,27.55,94.75
32445,0,45
5448,11.88,19.8
18760,1.99,7.09
28808,0,44
37871,0,10
46776,27.55,0
10678,0,44
42419,11.88,19.8
46245,6.3,18
49894,6.3,18
14424,0,58
47521,0,10
18752,10.64,28
3497,0,31
61437,4,16
30561,0,34
10704,0,24
1225,17.82,29.7
57658,0,10
18274,0,12
39136,0,20
40415,17.82,29.7
57271,0,10
56972,18.2,52
26472,0,80
30086,0,23
43449,0,19
42476,0,44
54307,1.06,3.79
55409,17.82,29.7
31085,0,23
19520,11.88,19.8
14216,0,20
32109,0,17
29085,27.55,94.75
1675,0,10
16912,0,22
47322,0,16
37312,3.38,13.5
47876,0,15
61926,0,10
36226,6,15
45427,0,11
5900,0,68
42171,7.7,22
12463,27.55,0
3280,6,15
2112,0,0
2340,6,15
30959,0,18
32393,8.38,33.5
38149,0,35
6434,0,27
35403,0,94.75
59357,5,20
49269,0,44
824,0,20
29866,27.55,49.5
11734,0,20
23525,7.7,22
9621,0,19
58990,27.55,69.3
57090,0,10
57138,7.7,22
13550,0,0
11941,0,26
17762,9,36
62806,6.63,0
62471,0,14
45448,0,14
745,6.3,18
9671,12.25,35
35111,0,24
29116,0,94.75
9044,0,11
53398,27.55,0
27744,27.55,49.5
14463,0,80
31448,0,20
15470,0,80
11971,0,43
58411,27.55,59.4
17448,0,80
885,0,80
2412,0,41
39459,4.25,17
23255,0,10
59270,0,14
51136,4,16
22341,27.55,0
58751,11.55,33
17690,0,11
57589,0,30
2518,9.1,26
34742,13.38,53.5
29112,0,29
13693,0,20
58063,23.76,39.6
61950,15.6,39
39880,4,16
34790,27.55,0
32801,0,42
56112,4,16
54313,12.95,37
54971,10,40
1516,0,80
24940,9.1,26
37727,7.21,20.59
13833,0,14
25731,0,20
44921,3.38,13.5
53797,27.55,94.75
37328,12.25,49
10225,0,20
5691,0,25
43801,0,10
44595,18,72
15778,27.55,89.1
15559,0,20
5942,0,38
47940,12.4,31
26244,0,32
47401,5,0
6215,27.55,94.75
29192,12.4,31
2740,11.88,19.8
6887,27.55,49.5
46664,0,17
22277,0,20
44842,0,14
44093,5.94,9.9
5950,6,15
61543,0,14
7419,0,10
30328,23.76,39.6
57774,11.88,19.8
36441,27.55,89.1
34612,0,54
25456,27.55,94.75
615,27.55,94.75
25152,27.55,94.75
20458,0,29
10175,9.1,26
4990,0,33
37218,0,20
26202,9.57,29
36585,19.25,77
43056,6.75,27
33805,26,94.75
58229,27.55,94.75
23684,0,16
45505,0.31,1.09
41961,16.25,25
55904,9.75,39
11104,0,16
8664,0,10
23254,0,10
25392,0,13
29890,0,76
